drug_internal_id,drug_id,drug_name,effect_id,effect_name,efo_id,efo_term,indication_phase,num_references
1280078,CHEMBL1951095,ERAVACYCLINE,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
1280078,CHEMBL1951095,ERAVACYCLINE,D007239,Infections,EFO:0000544,infection,4,1
443348,CHEMBL196,ASCORBIC ACID,D000740,Anemia,EFO:0004272,anemia (phenotype),4,1
443348,CHEMBL196,ASCORBIC ACID,D005128,Eye Diseases,EFO:0003966,eye disease,4,1
443348,CHEMBL196,ASCORBIC ACID,D007676,"Kidney Failure, Chronic",EFO:0003884,chronic kidney disease,4,1
443348,CHEMBL196,ASCORBIC ACID,D011014,Pneumonia,EFO:0003106,pneumonia,4,1
443348,CHEMBL196,ASCORBIC ACID,D012614,Scurvy,EFO:1001169,scurvy,4,1
443348,CHEMBL196,ASCORBIC ACID,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia,4,1
1285392,CHEMBL1963681,AVANAFIL,D007172,Erectile Dysfunction,EFO:0004234,erectile dysfunction,4,1
1285392,CHEMBL1963681,AVANAFIL,D007172,Erectile Dysfunction,HP:0000802,Impotence,4,1
1285394,CHEMBL1963683,TAFLUPROST,D005901,Glaucoma,MONDO:0005041,glaucoma,4,1
1285394,CHEMBL1963683,TAFLUPROST,D005902,"Glaucoma, Open-Angle",EFO:0004190,open-angle glaucoma,4,1
1285394,CHEMBL1963683,TAFLUPROST,D009798,Ocular Hypertension,EFO:1001069,ocular hypertension,4,1
1285397,CHEMBL1964120,TALIGLUCERASE ALFA,D005776,Gaucher Disease,MONDO:0018150,Gaucher disease,4,1
325711,CHEMBL197084,TROFINETIDE,D015518,Rett Syndrome,MONDO:0010726,Rett syndrome,4,1
1298870,CHEMBL1977579,STREPTOZOCIN,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
1304559,CHEMBL1983268,ENTRECTINIB,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma,4,1
1304559,CHEMBL1983268,ENTRECTINIB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
1304559,CHEMBL1983268,ENTRECTINIB,D009369,Neoplasms,MONDO:0004992,cancer,4,1
1304641,CHEMBL1983350,STIRIPENTOL,D004827,Epilepsy,EFO:0000474,epilepsy,4,1
1304641,CHEMBL1983350,STIRIPENTOL,D004831,"Epilepsies, Myoclonic",MONDO:0014960,"encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy",4,1
1304641,CHEMBL1983350,STIRIPENTOL,D012640,Seizures,HP:0001250,Seizure,4,1
1304641,CHEMBL1983350,STIRIPENTOL,D020190,"Myoclonic Epilepsy, Juvenile",MONDO:0009696,juvenile myoclonic epilepsy,4,1
328601,CHEMBL198362,RIVAROXABAN,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation,4,1
328601,CHEMBL198362,RIVAROXABAN,D003324,Coronary Artery Disease,EFO:0001645,coronary artery disease,4,1
328601,CHEMBL198362,RIVAROXABAN,D011655,Pulmonary Embolism,EFO:0003827,pulmonary embolism,4,1
328601,CHEMBL198362,RIVAROXABAN,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
328601,CHEMBL198362,RIVAROXABAN,D013927,Thrombosis,MONDO:0000831,thrombotic disease,4,1
328601,CHEMBL198362,RIVAROXABAN,D019643,"Arthroplasty, Replacement",EFO:0010726,total joint arthroplasty,4,1
328601,CHEMBL198362,RIVAROXABAN,D020246,Venous Thrombosis,EFO:0003907,deep vein thrombosis,4,1
328601,CHEMBL198362,RIVAROXABAN,D020246,Venous Thrombosis,HP:0004936,Venous thrombosis,4,1
328601,CHEMBL198362,RIVAROXABAN,D020521,Stroke,EFO:0000712,stroke,4,1
328601,CHEMBL198362,RIVAROXABAN,D054058,Acute Coronary Syndrome,EFO:0005672,acute coronary syndrome,4,1
328601,CHEMBL198362,RIVAROXABAN,D054556,Venous Thromboembolism,EFO:0004286,venous thromboembolism,4,1
328601,CHEMBL198362,RIVAROXABAN,D058729,Peripheral Arterial Disease,EFO:0004265,peripheral arterial disease,4,1
97,CHEMBL2,PRAZOSIN,D006973,Hypertension,EFO:0000537,hypertension,4,1
1125,CHEMBL20,ACETAZOLAMIDE,D000532,Altitude Sickness,EFO:1000782,altitude sickness,4,1
1125,CHEMBL20,ACETAZOLAMIDE,D004487,Edema,EFO:0009373,edema,4,1
1125,CHEMBL20,ACETAZOLAMIDE,D004827,Epilepsy,EFO:0000474,epilepsy,4,1
1125,CHEMBL20,ACETAZOLAMIDE,D005901,Glaucoma,MONDO:0005041,glaucoma,4,1
1125,CHEMBL20,ACETAZOLAMIDE,D006333,Heart Failure,EFO:0000373,congestive heart failure,4,1
1125,CHEMBL20,ACETAZOLAMIDE,D006333,Heart Failure,EFO:0003144,heart failure,4,1
1125,CHEMBL20,ACETAZOLAMIDE,D012640,Seizures,HP:0001250,Seizure,4,1
1125,CHEMBL20,ACETAZOLAMIDE,D015812,"Glaucoma, Angle-Closure",MONDO:0001744,angle-closure glaucoma,4,1
1326477,CHEMBL2005186,BELUMOSUDIL,D007154,Immune System Diseases,EFO:0000540,immune system disease,4,1
1328912,CHEMBL2007641,PERTUZUMAB,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma,4,1
1328912,CHEMBL2007641,PERTUZUMAB,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm,4,1
1328912,CHEMBL2007641,PERTUZUMAB,D001943,Breast Neoplasms,EFO:1000294,HER2 Positive Breast Carcinoma,4,1
1328912,CHEMBL2007641,PERTUZUMAB,D001943,Breast Neoplasms,MONDO:0007254,breast cancer,4,1
1328912,CHEMBL2007641,PERTUZUMAB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
1328912,CHEMBL2007641,PERTUZUMAB,D009369,Neoplasms,MONDO:0004992,cancer,4,1
1331852,CHEMBL2010601,IVACAFTOR,D003550,Cystic Fibrosis,MONDO:0009061,cystic fibrosis,4,1
1331852,CHEMBL2010601,IVACAFTOR,D012140,Respiratory Tract Diseases,EFO:0000684,respiratory system disease,4,1
1335827,CHEMBL2018096,IPRAGLIFLOZIN,D003920,Diabetes Mellitus,EFO:0000400,diabetes mellitus,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D000224,Addison Disease,MONDO:0015128,primary adrenal insufficiency,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D000309,Adrenal Insufficiency,EFO:0009491,adrenocortical insufficiency,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D000312,"Adrenal Hyperplasia, Congenital",MONDO:0008728,classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D000741,"Anemia, Aplastic",HP:0001915,Aplastic anemia,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D000743,"Anemia, Hemolytic",EFO:0005558,hemolytic anemia,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D001171,"Arthritis, Juvenile",EFO:0002609,juvenile idiopathic arthritis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D001249,Asthma,MONDO:0004979,asthma,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D001929,Brain Edema,EFO:1000845,brain edema,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D002062,Bursitis,EFO:1000941,frozen shoulder,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D002825,Chorioretinitis,HP:0012424,Chorioretinitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D002833,Choroiditis,MONDO:0001280,choroiditis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D003093,"Colitis, Ulcerative",EFO:0000729,ulcerative colitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D003233,"Conjunctivitis, Allergic",EFO:0007141,allergic conjunctivitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D003424,Crohn Disease,EFO:0000384,Crohn's disease,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D003873,"Dermatitis, Exfoliative",EFO:0009456,exfoliative dermatitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D003874,Dermatitis Herpetiformis,EFO:1000684,dermatitis herpetiformis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D003876,"Dermatitis, Atopic",EFO:0000274,atopic eczema,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D003877,"Dermatitis, Contact",EFO:0005319,contact dermatitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D004892,Erythema Multiforme,EFO:1000694,erythema multiforme,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D006255,"Rhinitis, Allergic, Seasonal",EFO:0003956,seasonal allergic rhinitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D006255,"Rhinitis, Allergic, Seasonal",EFO:0005854,allergic rhinitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D006561,Herpes Simplex,EFO:1002022,Herpes simplex infection,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D006563,Herpes Zoster Ophthalmicus,EFO:0007403,ophthalmic herpes zoster,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D006934,Hypercalcemia,HP:0003072,Hypercalcemia,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D007249,Inflammation,MP:0001845,inflammation,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D007500,Iritis,EFO:1000997,iritis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D007634,Keratitis,EFO:0009449,keratitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D007819,Laryngeal Edema,,,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D007938,Leukemia,EFO:0000565,leukemia,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D008180,"Lupus Erythematosus, Systemic",MONDO:0007915,systemic lupus erythematosus,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D008223,Lymphoma,EFO:0000574,lymphoma,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D009182,Mycosis Fungoides,EFO:1001051,mycosis fungoides,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D009205,Myocarditis,EFO:0009609,myocarditis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D009404,Nephrotic Syndrome,EFO:0004255,nephrotic syndrome,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D009879,"Ophthalmia, Sympathetic",EFO:1001205,sympathetic ophthalmia,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D009902,Optic Neuritis,EFO:0007405,optic neuritis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D010003,Osteoarthritis,MONDO:0005178,osteoarthritis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D010392,Pemphigus,EFO:0004719,pemphigus vulgaris,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D010437,Peptic Ulcer,HP:0004398,Peptic ulcer,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D011014,Pneumonia,EFO:0003106,pneumonia,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D011565,Psoriasis,EFO:0000676,psoriasis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D011657,Pulmonary Eosinophilia,EFO:0007257,eosinophilic pneumonia,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D012507,Sarcoidosis,MONDO:0019338,sarcoidosis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D012628,"Dermatitis, Seborrheic",EFO:1000764,seborrheic dermatitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D012713,Serum Sickness,EFO:1001222,type III hypersensitivity reaction disease,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D013167,"Spondylitis, Ankylosing",EFO:0003898,ankylosing spondylitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D013262,Stevens-Johnson Syndrome,EFO:0004276,Stevens-Johnson syndrome,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D013585,Synovitis,EFO:0008997,synovitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D013716,Tennis Elbow,EFO:1001896,lateral epicondylitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D013717,Tenosynovitis,EFO:1001435,tenosynovitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D013921,Thrombocytopenia,HP:0001873,Thrombocytopenia,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D013968,"Thyroiditis, Subacute",EFO:1001194,subacute thyroiditis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D014235,Trichinellosis,EFO:0007520,trichinosis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D014390,"Tuberculosis, Meningeal",EFO:1000039,meningeal tuberculosis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D014397,"Tuberculosis, Pulmonary",EFO:1000049,pulmonary tuberculosis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D015210,"Arthritis, Gouty",EFO:0004274,gout,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D015535,"Arthritis, Psoriatic",EFO:0003778,psoriatic arthritis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D015863,Iridocyclitis,HP:0001094,Iridocyclitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D015866,"Uveitis, Posterior",EFO:1001119,posterior uveitis,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D016553,"Purpura, Thrombocytopenic, Idiopathic",EFO:0007160,autoimmune thrombocytopenic purpura,4,1
1337005,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,D065227,Transfusion Reaction,,,4,1
1339281,CHEMBL2023898,DACLATASVIR,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
1339907,CHEMBL2024517,CARIPRAZINE HYDROCHLORIDE,D001714,Bipolar Disorder,EFO:0009963,bipolar I disorder,4,1
1339907,CHEMBL2024517,CARIPRAZINE HYDROCHLORIDE,D001714,Bipolar Disorder,MONDO:0004985,bipolar disorder,4,1
1339907,CHEMBL2024517,CARIPRAZINE HYDROCHLORIDE,D012559,Schizophrenia,MONDO:0005090,schizophrenia,4,1
1340277,CHEMBL2028019,CARIPRAZINE,D011618,Psychotic Disorders,EFO:0005407,psychosis,4,1
1340894,CHEMBL2028663,DABRAFENIB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
1340894,CHEMBL2028663,DABRAFENIB,D009369,Neoplasms,MONDO:0004992,cancer,4,1
1341084,CHEMBL2028852,ICATIBANT ACETATE,D054179,"Angioedemas, Hereditary",EFO:0005532,angioedema,4,1
1341084,CHEMBL2028852,ICATIBANT ACETATE,D054179,"Angioedemas, Hereditary",MONDO:0019623,hereditary angioedema,4,1
1341219,CHEMBL2028987,DEGARELIX ACETATE,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma,4,1
1341219,CHEMBL2028987,DEGARELIX ACETATE,D011471,Prostatic Neoplasms,EFO:0001663,prostate carcinoma,4,1
1341219,CHEMBL2028987,DEGARELIX ACETATE,D011471,Prostatic Neoplasms,MONDO:0008315,prostate cancer,4,1
341064,CHEMBL203321,BRINCIDOFOVIR,D012899,Smallpox,MONDO:0004651,smallpox,4,1
341064,CHEMBL203321,BRINCIDOFOVIR,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
1344709,CHEMBL2035187,PACRITINIB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
1347273,CHEMBL2040682,CICLESONIDE,D001249,Asthma,MONDO:0004979,asthma,4,1
1347273,CHEMBL2040682,CICLESONIDE,D006255,"Rhinitis, Allergic, Seasonal",EFO:0003956,seasonal allergic rhinitis,4,1
1347273,CHEMBL2040682,CICLESONIDE,D006255,"Rhinitis, Allergic, Seasonal",EFO:0005854,allergic rhinitis,4,1
1347273,CHEMBL2040682,CICLESONIDE,D008173,"Lung Diseases, Obstructive",HP:0006536,Airway obstruction,4,1
1347273,CHEMBL2040682,CICLESONIDE,D012221,"Rhinitis, Allergic, Perennial",EFO:1001417,"Rhinitis, Allergic, Perennial",4,1
1347273,CHEMBL2040682,CICLESONIDE,D015508,Nasal Obstruction,HP:0001742,Nasal congestion,4,1
1348550,CHEMBL2042122,FLUTEMETAMOL F 18,D000544,Alzheimer Disease,MONDO:0004975,Alzheimer disease,4,1
1348550,CHEMBL2042122,FLUTEMETAMOL F 18,D011877,Radionuclide Imaging,EFO:0004346,neuroimaging measurement,4,1
1348550,CHEMBL2042122,FLUTEMETAMOL F 18,D011877,Radionuclide Imaging,EFO:0006887,radiologic finding,4,1
1348550,CHEMBL2042122,FLUTEMETAMOL F 18,D060825,Cognitive Dysfunction,HP:0100543,Cognitive impairment,4,1
1349878,CHEMBL2043437,GLASDEGIB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
1349878,CHEMBL2043437,GLASDEGIB,D009369,Neoplasms,MONDO:0004992,cancer,4,1
340684,CHEMBL204656,ELVITEGRAVIR,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
340684,CHEMBL204656,ELVITEGRAVIR,D015658,HIV Infections,EFO:0000180,HIV-1 infection,4,1
340684,CHEMBL204656,ELVITEGRAVIR,D015658,HIV Infections,EFO:0000764,HIV infection,4,1
1351456,CHEMBL2048028,LIFITEGRAST,D005128,Eye Diseases,EFO:0003966,eye disease,4,1
1351456,CHEMBL2048028,LIFITEGRAST,D015352,Dry Eye Syndromes,EFO:1000906,dry eye syndrome,4,1
343964,CHEMBL205596,CHOLIC ACID,D004066,Digestive System Diseases,HP:0011024,Abnormality of the gastrointestinal tract,4,1
343964,CHEMBL205596,CHOLIC ACID,D008107,Liver Diseases,EFO:0001421,liver disease,4,1
343964,CHEMBL205596,CHOLIC ACID,D008661,"Metabolism, Inborn Errors",MONDO:0019052,inborn errors of metabolism,4,1
343964,CHEMBL205596,CHOLIC ACID,D018901,Peroxisomal Disorders,MONDO:0019053,peroxisomal disease,4,1
1355754,CHEMBL2062163,PHENDIMETRAZINE TARTRATE,D009765,Obesity,EFO:0001073,obesity,4,1
1355855,CHEMBL2062264,PHENYLEPHRINE BITARTRATE,D003139,Common Cold,EFO:0007214,common cold,4,1
1355855,CHEMBL2062264,PHENYLEPHRINE BITARTRATE,D003371,Cough,HP:0012735,Cough,4,1
1355855,CHEMBL2062264,PHENYLEPHRINE BITARTRATE,D006261,Headache,HP:0002315,Headache,4,1
1355855,CHEMBL2062264,PHENYLEPHRINE BITARTRATE,D015508,Nasal Obstruction,HP:0001742,Nasal congestion,4,1
1355857,CHEMBL2062266,DIHYDROCODEINE BITARTRATE,D010146,Pain,EFO:0003843,pain,4,1
1355926,CHEMBL2062335,METOPROLOL TARTRATE,D000787,Angina Pectoris,EFO:0003913,angina pectoris,4,1
1355926,CHEMBL2062335,METOPROLOL TARTRATE,D006333,Heart Failure,EFO:0003144,heart failure,4,1
1355926,CHEMBL2062335,METOPROLOL TARTRATE,D006973,Hypertension,EFO:0000537,hypertension,4,1
1355926,CHEMBL2062335,METOPROLOL TARTRATE,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction,4,1
1355926,CHEMBL2062335,METOPROLOL TARTRATE,D020521,Stroke,EFO:0000712,stroke,4,1
341603,CHEMBL206253,NETUPITANT,D020250,Postoperative Nausea and Vomiting,EFO:0006911,Chemotherapy-induced nausea and vomiting,4,1
1356484,CHEMBL2063090,GRAZOPREVIR ANHYDROUS,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection,4,1
1359038,CHEMBL2068724,ACAMPROSATE CALCIUM,D000437,Alcoholism,MONDO:0007079,alcohol dependence,4,1
1359198,CHEMBL2068884,SODIUM GLUCONATE,D006470,Hemorrhage,MP:0001914,hemorrhage,4,1
348726,CHEMBL207538,BREXANOLONE,D003866,Depressive Disorder,MONDO:0002009,major depressive disorder,4,1
348726,CHEMBL207538,BREXANOLONE,D003866,Depressive Disorder,MONDO:0002050,depressive disorder,4,1
348726,CHEMBL207538,BREXANOLONE,D019052,"Depression, Postpartum",EFO:0007453,postpartum depression,4,1
1363360,CHEMBL2079130,VONOPRAZAN,D005764,Gastroesophageal Reflux,EFO:0003948,gastroesophageal reflux disease,4,1
1363360,CHEMBL2079130,VONOPRAZAN,D010437,Peptic Ulcer,HP:0004398,Peptic ulcer,4,1
1369602,CHEMBL2095206,BOSUTINIB MONOHYDRATE,D007951,"Leukemia, Myeloid",MONDO:0004643,myeloid leukemia,4,1
1369602,CHEMBL2095206,BOSUTINIB MONOHYDRATE,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",EFO:0000339,chronic myelogenous leukemia,4,1
1369603,CHEMBL2095207,CHOLINE C-11,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma,4,1
1369603,CHEMBL2095207,CHOLINE C-11,D011471,Prostatic Neoplasms,MONDO:0008315,prostate cancer,4,1
1369604,CHEMBL2095208,COBICISTAT,D007239,Infections,EFO:0000544,infection,4,1
1369604,CHEMBL2095208,COBICISTAT,D015658,HIV Infections,EFO:0000180,HIV-1 infection,4,1
1369604,CHEMBL2095208,COBICISTAT,D015658,HIV Infections,EFO:0000764,HIV infection,4,1
1369605,CHEMBL2095209,ICOSAPENT ETHYL,D010195,Pancreatitis,EFO:0000278,pancreatitis,4,1
1369605,CHEMBL2095209,ICOSAPENT ETHYL,D015228,Hypertriglyceridemia,EFO:0004211,Hypertriglyceridemia,4,1
1369605,CHEMBL2095209,ICOSAPENT ETHYL,D050171,Dyslipidemias,HP:0003119,Abnormal circulating lipid concentration,4,1
1369608,CHEMBL2095212,MIRABEGRON,D011141,Polyuria,HP:0000103,Polyuria,4,1
1369608,CHEMBL2095212,MIRABEGRON,D014549,Urinary Incontinence,HP:0000020,Urinary incontinence,4,1
1369608,CHEMBL2095212,MIRABEGRON,D053201,"Urinary Bladder, Overactive",EFO:1000781,overactive bladder,4,1
1369608,CHEMBL2095212,MIRABEGRON,D053202,"Urinary Incontinence, Urge",EFO:0006865,urgency urinary incontinence,4,1
1369610,CHEMBL2095222,OCRIPLASMIN,D005128,Eye Diseases,EFO:0003966,eye disease,4,1
1369610,CHEMBL2095222,OCRIPLASMIN,D012164,Retinal Diseases,HP:0000479,Abnormal retinal morphology,4,1
1369640,CHEMBL2096631,CLORAZEPATE DIPOTASSIUM,D001007,Anxiety,EFO:0006788,anxiety disorder,4,1
1369640,CHEMBL2096631,CLORAZEPATE DIPOTASSIUM,D001008,Anxiety Disorders,EFO:0006788,anxiety disorder,4,1
1369640,CHEMBL2096631,CLORAZEPATE DIPOTASSIUM,D012640,Seizures,HP:0001250,Seizure,4,1
1369644,CHEMBL2096635,UREA C 14,D007239,Infections,EFO:0000544,infection,4,1
1369648,CHEMBL2096639,BACITRACIN ZINC,D007249,Inflammation,MP:0001845,inflammation,4,1
1369656,CHEMBL2096647,LANTHANUM CARBONATE,D007676,"Kidney Failure, Chronic",EFO:0003884,chronic kidney disease,4,1
1369656,CHEMBL2096647,LANTHANUM CARBONATE,D007676,"Kidney Failure, Chronic",MONDO:0024327,chronic renal failure syndrome,4,1
1369657,CHEMBL2096648,UREA C 13,D001944,Breath Tests,,,4,1
1369657,CHEMBL2096648,UREA C 13,D016481,Helicobacter Infections,EFO:1000961,Helicobacter pylori infectious disease,4,1
1369659,CHEMBL2096650,SODIUM THIOSULFATE,D000081015,Ototoxicity,EFO:0006951,ototoxicity,4,1
1369660,CHEMBL2096651,MANGAFODIPIR TRISODIUM,D008279,Magnetic Resonance Imaging,,,4,1
1369665,CHEMBL2096656,TECHNETIUM TC 99M PENTETATE,D011655,Pulmonary Embolism,EFO:0003827,pulmonary embolism,4,1
1369669,CHEMBL2096660,SAMARIUM SM 153 LEXIDRONAM PENTASODIUM,D010146,Pain,EFO:0003843,pain,4,1
1370034,CHEMBL2097081,NITROPRUSSIDE,D006973,Hypertension,EFO:0000537,hypertension,4,1
1159,CHEMBL21,SULFANILAMIDE,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
1376005,CHEMBL2103735,CETRORELIX ACETATE,D010062,Ovulation Induction,GO:0060279,positive regulation of ovulation,4,1
1376005,CHEMBL2103735,CETRORELIX ACETATE,D034445,Ovulation Inhibition,,,4,1
1376006,CHEMBL2103736,FENOPROFEN CALCIUM,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis,4,1
1376006,CHEMBL2103736,FENOPROFEN CALCIUM,D010003,Osteoarthritis,MONDO:0005178,osteoarthritis,4,1
1376007,CHEMBL2103737,HYDROXOCOBALAMIN,D000152,Acne Vulgaris,EFO:0003894,acne,4,1
1376007,CHEMBL2103737,HYDROXOCOBALAMIN,D000740,Anemia,EFO:0004272,anemia (phenotype),4,1
1376007,CHEMBL2103737,HYDROXOCOBALAMIN,D011041,Poisoning,EFO:0008546,poisoning,4,1
1376008,CHEMBL2103738,LITHIUM CITRATE,D001714,Bipolar Disorder,EFO:0009963,bipolar I disorder,4,1
1376009,CHEMBL2103739,EMEDASTINE DIFUMARATE,D003233,"Conjunctivitis, Allergic",EFO:0007141,allergic conjunctivitis,4,1
1376010,CHEMBL2103740,GADOXETATE DISODIUM,D008107,Liver Diseases,EFO:0001421,liver disease,4,1
1376011,CHEMBL2103741,LEVOTHYROXINE SODIUM,D003409,Congenital Hypothyroidism,MONDO:0018612,congenital hypothyroidism,4,1
1376011,CHEMBL2103741,LEVOTHYROXINE SODIUM,D007037,Hypothyroidism,EFO:0004705,hypothyroidism,4,1
1376011,CHEMBL2103741,LEVOTHYROXINE SODIUM,D013964,Thyroid Neoplasms,EFO:0002892,thyroid carcinoma,4,1
1376011,CHEMBL2103741,LEVOTHYROXINE SODIUM,D013964,Thyroid Neoplasms,EFO:1002017,differentiated thyroid carcinoma,4,1
1376011,CHEMBL2103741,LEVOTHYROXINE SODIUM,D013964,Thyroid Neoplasms,MONDO:0002108,thyroid cancer,4,1
1376012,CHEMBL2103742,MANGANESE SULFATE,D000740,Anemia,EFO:0004272,anemia (phenotype),4,1
